ano,id_municipio,incremento
2013,1100205,315.6
2014,1100205,224.9
2015,1100205,289.2
2016,1100205,309.3
2017,1100205,353.5
2018,1100205,388.8
2019,1100205,419
2020,1100205,457.2
2002,1100254,16.8
2003,1100254,16.2
2004,1100254,9.2
2005,1100254,6.6
2006,1100254,1.7
2007,1100254,1
2008,1100254,3.8
2009,1100254,2
2010,1100254,0.1
2011,1100254,0.6
2012,1100254,0.1
2013,1100254,0.5
2014,1100254,0.7
2015,1100254,0.3
2016,1100254,0.7
2017,1100254,0.6
2018,1100254,0.4
2019,1100254,1.1
2020,1100254,0.8
2002,1100262,36.6
2003,1100262,40.2
2004,1100262,29.2
2005,1100262,35.4
2006,1100262,10.2
2007,1100262,13.5
2008,1100262,7.8
2009,1100262,5.9
2010,1100262,2.3
2011,1100262,2.8
2012,1100262,3.8
2013,1100262,5.1
2014,1100262,4.7
2015,1100262,8.8
2016,1100262,9.3
2017,1100262,8.2
2018,1100262,6.8
2019,1100262,10.8
2020,1100262,6.3
2002,1100288,5.6
2003,1100288,18
2004,1100288,11.3
2005,1100288,14.6
2006,1100288,1.9
2007,1100288,2.4
2008,1100288,3.5
2009,1100288,0.2
2010,1100288,0.2
2011,1100288,0.8
2012,1100288,1.1
2013,1100288,0.6
2014,1100288,0.6
2015,1100288,0.3
2016,1100288,0.3
2017,1100288,2.3
2018,1100288,1.8
2019,1100288,2.6
2020,1100288,1
2002,1100296,6
2003,1100296,18.1
2004,1100296,8
2005,1100296,18.6
2006,1100296,2.6
2007,1100296,3.2
2008,1100296,3.7
2009,1100296,0.8
2010,1100296,0.6
2011,1100296,0.1
2012,1100296,2.4
2013,1100296,0.4
2014,1100296,0.2
2015,1100296,0.6
2016,1100296,0.5
2017,1100296,0.6
2018,1100296,0.8
2019,1100296,1.5
2020,1100296,0.8
2002,1100304,29.1
2003,1100304,92
2004,1100304,81.8
2005,1100304,58.5
2006,1100304,20.1
2007,1100304,16.1
2008,1100304,60.7
2009,1100304,6.1
2010,1100304,8.8
2011,1100304,8
2012,1100304,9
2013,1100304,7.8
2014,1100304,7.4
2015,1100304,15.8
2016,1100304,13.8
2017,1100304,15
2018,1100304,17.8
2019,1100304,25.5
2020,1100304,19.2
2002,1100320,87.8
2003,1100320,124.8
2004,1100320,91.4
2005,1100320,73
2006,1100320,20.6
2007,1100320,19
2008,1100320,48.7
2009,1100320,4.6
2010,1100320,3.9
2011,1100320,7
2012,1100320,13.8
2013,1100320,8.7
2014,1100320,11.7
2015,1100320,5.2
2016,1100320,18.7
2017,1100320,11.7
2018,1100320,9.6
2019,1100320,19.2
2020,1100320,22.5
2002,1100338,148.8
2003,1100338,208.7
2004,1100338,333.7
2005,1100338,311.2
2006,1100338,80.5
2007,1100338,139
2008,1100338,66.9
2009,1100338,29.3
2010,1100338,60.8
2011,1100338,77.6
2012,1100338,78
2013,1100338,133.9
2014,1100338,136.7
2015,1100338,149.3
2016,1100338,146.7
2017,1100338,180.4
2018,1100338,151.6
2019,1100338,150.6
2020,1100338,114.6
2002,1100346,37.6
2003,1100346,31
2004,1100346,15.6
2005,1100346,30.9
2006,1100346,2.9
2007,1100346,3.9
2008,1100346,6.9
2009,1100346,1.4
2010,1100346,0.9
2011,1100346,2.3
2012,1100346,1.9
2013,1100346,1.4
2014,1100346,2.3
2015,1100346,1.6
2016,1100346,1.8
2017,1100346,1.1
2018,1100346,1.8
2019,1100346,2.5
2020,1100346,1.9
2002,1100379,54.5
2003,1100379,64.5
2004,1100379,74.6
2005,1100379,52.7
2006,1100379,21.4
2007,1100379,15.4
2008,1100379,22.6
2009,1100379,3.7
2010,1100379,3
2011,1100379,8.6
2012,1100379,3.1
2013,1100379,5
2014,1100379,5
2015,1100379,3.6
2016,1100379,5
2017,1100379,9.5
2018,1100379,7.6
2019,1100379,10.5
2020,1100379,12.6
2002,1100403,92.4
2003,1100403,44.6
2004,1100403,87.9
2005,1100403,114.1
2006,1100403,34.6
2007,1100403,59.8
2008,1100403,14.7
2009,1100403,11.2
2010,1100403,8.9
2011,1100403,15.8
2012,1100403,13.6
2013,1100403,27.8
2014,1100403,14.2
2015,1100403,23.6
2016,1100403,47.2
2017,1100403,53.6
2018,1100403,67
2019,1100403,46.9
2020,1100403,41.5
2002,1100452,172.6
2003,1100452,82
2004,1100452,237.1
2005,1100452,174.9
2006,1100452,64.1
2007,1100452,117.4
2008,1100452,20.8
2009,1100452,16.8
2010,1100452,34.4
2011,1100452,43.2
2012,1100452,22.2
2013,1100452,51.2
2014,1100452,57.6
2015,1100452,54.9
2016,1100452,83.1
2017,1100452,68
2018,1100452,45.6
2019,1100452,31.8
2020,1100452,38.9
2002,1100502,8.7
2003,1100502,17.3
2004,1100502,9.3
2005,1100502,11.2
2006,1100502,0.9
2007,1100502,0.4
2008,1100502,3
2009,1100502,0.7
2010,1100502,0.3
2011,1100502,0.6
2012,1100502,0.3
2013,1100502,0.4
2014,1100502,0.5
2015,1100502,0.9
2016,1100502,1.3
2017,1100502,1
2018,1100502,0.8
2019,1100502,1.4
2020,1100502,0.6
2002,1100601,99.3
2003,1100601,39.6
2004,1100601,37
2005,1100601,52.6
2006,1100601,9.1
2007,1100601,18.1
2008,1100601,6.9
2009,1100601,2.8
2010,1100601,1.1
2011,1100601,1.3
2012,1100601,1
2013,1100601,4.3
2014,1100601,2.4
2015,1100601,4.4
2016,1100601,6.2
2017,1100601,12.5
2018,1100601,4.8
2019,1100601,6.1
2020,1100601,7.1
2002,1100700,134.5
2003,1100700,49.5
2004,1100700,128.2
2005,1100700,148.6
2006,1100700,33
2007,1100700,81.6
2008,1100700,20.2
2009,1100700,25.2
2010,1100700,20.3
2011,1100700,27.4
2012,1100700,13.8
2013,1100700,37.6
2014,1100700,17.6
2015,1100700,20.9
2016,1100700,33.7
2017,1100700,27.4
2018,1100700,22.4
2019,1100700,15
2020,1100700,14.2
2002,1100809,89.5
2003,1100809,82.5
2004,1100809,122.9
2005,1100809,204.6
2006,1100809,64.1
2007,1100809,48.5
2008,1100809,49.1
2009,1100809,12.5
2010,1100809,12.5
2011,1100809,18.4
2012,1100809,18.1
2013,1100809,48.3
2014,1100809,41.3
2015,1100809,48
2016,1100809,98.4
2017,1100809,106.7
2018,1100809,103.6
2019,1100809,106.4
2020,1100809,115.5
2002,1100908,6.8
2003,1100908,11.8
2004,1100908,5.6
2005,1100908,9.2
2006,1100908,1
2007,1100908,0.8
2008,1100908,5.2
2009,1100908,0.6
2010,1100908,0
2011,1100908,0.8
2012,1100908,0
2013,1100908,0.3
2014,1100908,1.2
2015,1100908,1.6
2016,1100908,5
2017,1100908,4.2
2018,1100908,1.8
2019,1100908,1.8
2020,1100908,1.5
2002,1100924,48.3
2003,1100924,191.3
2004,1100924,86.2
2005,1100924,86
2006,1100924,8
2007,1100924,13.3
2008,1100924,17.9
2009,1100924,5.9
2010,1100924,3.3
2011,1100924,4.3
2012,1100924,17.8
2013,1100924,5.1
2014,1100924,5.3
2015,1100924,4.6
2016,1100924,8.8
2017,1100924,9.9
2018,1100924,9.7
2019,1100924,15.2
2020,1100924,12.6
2002,1100940,74.5
2003,1100940,116.7
2004,1100940,142.2
2005,1100940,138.2
2006,1100940,54
2007,1100940,68.5
2008,1100940,49.4
2009,1100940,30.6
2010,1100940,34.7
2011,1100940,48.3
2012,1100940,56.9
2013,1100940,55.3
2014,1100940,40.6
2015,1100940,65.8
2016,1100940,85.9
2017,1100940,87.1
2018,1100940,73.2
2019,1100940,115.5
2020,1100940,102
2002,1101005,38.2
2003,1101005,33.7
2004,1101005,22.8
2005,1101005,47.9
2006,1101005,9
2007,1101005,18.4
2008,1101005,4
2009,1101005,4.9
2010,1101005,1.1
2011,1101005,2.2
2012,1101005,1.5
2013,1101005,4
2014,1101005,1.9
2015,1101005,3.7
2016,1101005,4.3
2017,1101005,6.7
2018,1101005,4.8
2019,1101005,5.8
2020,1101005,5.7
2002,1101104,21.8
2003,1101104,21.2
2004,1101104,39.1
2005,1101104,50.9
2006,1101104,27.4
2007,1101104,20
2008,1101104,20.9
2009,1101104,4
2010,1101104,3.2
2011,1101104,14.2
2012,1101104,12.6
2013,1101104,16.9
2014,1101104,9
2015,1101104,8.9
2016,1101104,16.4
2017,1101104,14.2
2018,1101104,17
2019,1101104,15.1
2020,1101104,13.6
2002,1101203,6.4
2003,1101203,4.3
2004,1101203,5.5
2005,1101203,5.2
2006,1101203,2.6
2007,1101203,0.8
2008,1101203,3.5
2009,1101203,0.8
2010,1101203,0.2
2011,1101203,0.3
2012,1101203,0.7
2013,1101203,0.1
2014,1101203,0.5
2015,1101203,0.3
2016,1101203,0.2
2017,1101203,1.8
2018,1101203,0.7
2019,1101203,1.2
2020,1101203,0.9
2002,1101302,11.9
2003,1101302,11.8
2004,1101302,19.5
2005,1101302,12.4
2006,1101302,3.9
2007,1101302,3
2008,1101302,5.4
2009,1101302,1.7
2010,1101302,0.3
2011,1101302,0.6
2012,1101302,2.9
2013,1101302,1.4
2014,1101302,1.4
2015,1101302,2.8
2016,1101302,2.9
2017,1101302,4.5
2018,1101302,4.5
2019,1101302,8
2020,1101302,7.3
2002,1101401,89.7
2003,1101401,19.9
2004,1101401,49
2005,1101401,68.6
2006,1101401,12.9
2007,1101401,36.9
2008,1101401,6.7
2009,1101401,7.2
2010,1101401,5.1
2011,1101401,10.6
2012,1101401,8.7
2013,1101401,26.2
2014,1101401,14
2015,1101401,14.1
2016,1101401,22.5
2017,1101401,18.5
2018,1101401,17.2
2019,1101401,10.8
2020,1101401,14.5
2002,1101435,9.8
2003,1101435,12.4
2004,1101435,10.1
2005,1101435,2.9
2006,1101435,2.1
2007,1101435,0.8
2008,1101435,4.5
2009,1101435,2
2010,1101435,0.3
2011,1101435,1.1
2012,1101435,0.8
2013,1101435,0.5
2014,1101435,1.5
2015,1101435,0.2
2016,1101435,0.8
2017,1101435,1.3
2018,1101435,1.3
2019,1101435,21.7
2020,1101435,9.8
2002,1101450,24
2003,1101450,58
2004,1101450,64.5
2005,1101450,81.3
2006,1101450,9.6
2007,1101450,23.5
2008,1101450,19.7
2009,1101450,1.3
2010,1101450,2.9
2011,1101450,7.7
2012,1101450,20
2013,1101450,4.4
2014,1101450,4.1
2015,1101450,5
2016,1101450,7.4
2017,1101450,4.7
2018,1101450,7.4
2019,1101450,7.4
2020,1101450,6.2
2002,1101468,14.8
2003,1101468,85.2
2004,1101468,67
2005,1101468,32.1
2006,1101468,7.2
2007,1101468,16.6
2008,1101468,6.3
2009,1101468,4.9
2010,1101468,6
2011,1101468,6.3
2012,1101468,7.6
2013,1101468,1.1
2014,1101468,1.2
2015,1101468,4.4
2016,1101468,8.6
2017,1101468,3
2018,1101468,3.5
2019,1101468,3.7
2020,1101468,8.8
2002,1101476,0.2
2003,1101476,1.4
2004,1101476,5.3
2005,1101476,9.7
2006,1101476,0.3
2007,1101476,0.2
2008,1101476,1.1
2009,1101476,0
2010,1101476,0.1
2011,1101476,0
2012,1101476,0.3
2013,1101476,0.9
2014,1101476,0.2
2015,1101476,0.2
2016,1101476,0
2017,1101476,0.7
2018,1101476,1.2
2019,1101476,0.3
2020,1101476,0.3
2002,1101484,0.6
2003,1101484,2.6
2004,1101484,2.6
2005,1101484,6.2
2006,1101484,0.2
2007,1101484,0.3
2008,1101484,0.4
2009,1101484,0
2010,1101484,0.1
2011,1101484,0
2012,1101484,0.6
2013,1101484,0.1
2014,1101484,0.1
2015,1101484,0.2
2016,1101484,0.1
2017,1101484,0.2
2018,1101484,0
2019,1101484,0.6
2020,1101484,0
2002,1101492,187.8
2003,1101492,140.3
2004,1101492,193.6
2005,1101492,86.2
2006,1101492,103.8
2007,1101492,63
2008,1101492,46.4
2009,1101492,11.8
2010,1101492,14.8
2011,1101492,14.6
2012,1101492,9.4
2013,1101492,16.4
2014,1101492,6.7
2015,1101492,10.7
2016,1101492,7.4
2017,1101492,11.6
2018,1101492,27.1
2019,1101492,23.2
2020,1101492,18.7
2002,1101500,72.1
2003,1101500,59.5
2004,1101500,81.9
2005,1101500,48.3
2006,1101500,29.9
2007,1101500,28.9
2008,1101500,43.3
2009,1101500,4.4
2010,1101500,5.1
2011,1101500,8.1
2012,1101500,13
2013,1101500,10.4
2014,1101500,7.2
2015,1101500,7
2016,1101500,7.3
2017,1101500,5.8
2018,1101500,9.8
2019,1101500,53.7
2020,1101500,31.8
2002,1101559,1.4
2003,1101559,4.9
2004,1101559,3.9
2005,1101559,0.1
2006,1101559,1.7
2007,1101559,0
2008,1101559,0.5
2009,1101559,0.2
2010,1101559,0
2011,1101559,0.1
2012,1101559,0.1
2013,1101559,0
2014,1101559,0
2015,1101559,0.4
2016,1101559,0.1
2017,1101559,0
2018,1101559,0
2019,1101559,0.3
2020,1101559,0.4
2002,1101609,70
2003,1101609,52.5
2004,1101609,17.1
2005,1101609,23.1
2006,1101609,7.8
2007,1101609,15.1
2008,1101609,7.3
2009,1101609,6.5
2010,1101609,2
2011,1101609,2.1
2012,1101609,3.1
2013,1101609,4.9
2014,1101609,3.7
2015,1101609,4.3
2016,1101609,4.2
2017,1101609,3.5
2018,1101609,2.6
2019,1101609,5.8
2020,1101609,4.7
2002,1101708,6.2
2003,1101708,10.8
2004,1101708,5.9
2005,1101708,8.6
2006,1101708,1.1
2007,1101708,1.1
2008,1101708,2
2009,1101708,1.7
2010,1101708,0.2
2011,1101708,1.3
2012,1101708,0.8
2013,1101708,0.6
2014,1101708,0.8
2015,1101708,1
2016,1101708,1.1
2017,1101708,0.9
2018,1101708,0.8
2019,1101708,0.4
2020,1101708,1.1
2002,1101757,97.4
2003,1101757,92.8
2004,1101757,52.5
2005,1101757,51.6
2006,1101757,24.4
2007,1101757,24.4
2008,1101757,12.6
2009,1101757,10.7
2010,1101757,3.7
2011,1101757,7.3
2012,1101757,12.3
2013,1101757,8.6
2014,1101757,11
2015,1101757,14.5
2016,1101757,19.7
2017,1101757,10.5
2018,1101757,9
2019,1101757,9.2
2020,1101757,7.2
2002,1101807,14.2
2003,1101807,17.9
2004,1101807,4.3
2005,1101807,3.7
2006,1101807,0.8
2007,1101807,1.4
2008,1101807,0.8
2009,1101807,0.6
2010,1101807,0.1
2011,1101807,0.2
2012,1101807,0.7
2013,1101807,0.2
2014,1101807,1.5
2015,1101807,1.3
2016,1101807,4
2017,1101807,5
2018,1101807,3.1
2019,1101807,1.9
2020,1101807,2.1
2002,1400027,22.9
2003,1400027,10.1
2004,1400027,3.5
2005,1400027,3.6
2006,1400027,6.3
2007,1400027,9.2
2008,1400027,34.8
2009,1400027,3.1
2010,1400027,8.7
2011,1400027,12.7
2012,1400027,5.3
2013,1400027,4.9
2014,1400027,11.4
2015,1400027,11.4
2016,1400027,9
2017,1400027,9.3
2018,1400027,12.6
2019,1400027,23.7
2020,1400027,15.5
2002,1400050,6.9
2003,1400050,60.1
2004,1400050,24.6
2005,1400050,2.7
2006,1400050,14.8
2007,1400050,7.6
2008,1400050,36.8
2009,1400050,4.5
2010,1400050,6.9
2011,1400050,11.5
2012,1400050,7.3
2013,1400050,15.5
2014,1400050,6.5
2015,1400050,6.9
2016,1400050,24.3
2017,1400050,2
2018,1400050,4.7
2019,1400050,25.9
2020,1400050,36.4
2002,1400100,0.5
2003,1400100,1.1
2004,1400100,3.4
2005,1400100,0
2006,1400100,1.2
2007,1400100,0
2008,1400100,2.5
2009,1400100,0.1
2010,1400100,0.5
2011,1400100,0.2
2012,1400100,0
2013,1400100,0.2
2014,1400100,0.3
2015,1400100,0.1
2016,1400100,0.1
2017,1400100,0
2018,1400100,0
2019,1400100,0.1
2020,1400100,0.9
2002,1400159,79.5
2003,1400159,66.5
2004,1400159,11.2
2005,1400159,3.3
2006,1400159,10.8
2007,1400159,6.7
2008,1400159,19.7
2009,1400159,2.5
2010,1400159,7.6
2011,1400159,3.8
2012,1400159,2.5
2013,1400159,2.6
2014,1400159,2.1
2015,1400159,8.3
2016,1400159,3
2017,1400159,1.8
2018,1400159,2.6
2019,1400159,12.6
2020,1400159,9
2002,1400175,27.7
2003,1400175,110.4
2004,1400175,33.6
2005,1400175,18.6
2006,1400175,30
2007,1400175,30.8
2008,1400175,123.2
2009,1400175,8.1
2010,1400175,36.3
2011,1400175,8.5
2012,1400175,12.5
2013,1400175,9.5
2014,1400175,17
2015,1400175,24.4
2016,1400175,22.8
2017,1400175,9.8
2018,1400175,10
2019,1400175,85.7
2020,1400175,21.1
2002,1400209,11.1
2003,1400209,56.3
2004,1400209,34.4
2005,1400209,6.9
2006,1400209,15.1
2007,1400209,22.6
2008,1400209,42.8
2009,1400209,8.8
2010,1400209,19.2
2011,1400209,22.9
2012,1400209,22.1
2013,1400209,13.6
2014,1400209,33.6
2015,1400209,19.9
2016,1400209,38.3
2017,1400209,23.2
2018,1400209,19.2
2019,1400209,100.3
2020,1400209,36.2
2002,1400233,37.7
2003,1400233,31.3
2004,1400233,28.4
2005,1400233,21.2
2006,1400233,35.5
2007,1400233,50
2008,1400233,38.8
2009,1400233,24.4
2010,1400233,19.6
2011,1400233,15
2012,1400233,11.4
2013,1400233,9.1
2014,1400233,17.5
2015,1400233,20.5
2016,1400233,26
2017,1400233,16.4
2018,1400233,12.2
2019,1400233,37
2020,1400233,42.2
2002,1400282,1.3
2003,1400282,30.1
2004,1400282,18.3
2005,1400282,7.1
2006,1400282,15.3
2007,1400282,14.3
2008,1400282,103.9
2009,1400282,5.8
2010,1400282,32.9
2011,1400282,7.2
2012,1400282,6.2
2013,1400282,17.2
2014,1400282,22.1
2015,1400282,10.6
2016,1400282,22.2
2017,1400282,11.6
2018,1400282,3.1
2019,1400282,62.6
2020,1400282,23.3
2002,1400308,8.3
2003,1400308,96.8
2004,1400308,79.3
2005,1400308,17.8
2006,1400308,36.4
2007,1400308,61
2008,1400308,216.4
2009,1400308,20.3
2010,1400308,60.7
2011,1400308,26.7
2012,1400308,17.7
2013,1400308,39.2
2014,1400308,48.9
2015,1400308,22.1
2016,1400308,45.6
2017,1400308,8.3
2018,1400308,19.3
2019,1400308,82.9
2020,1400308,43.7
2002,1400407,17.5
2003,1400407,0.3
2004,1400407,0
2005,1400407,0
2006,1400407,1.1
2007,1400407,0
2008,1400407,0.3
2009,1400407,0
2010,1400407,0
2011,1400407,0
2012,1400407,0
2013,1400407,0
2014,1400407,0
2015,1400407,0
2016,1400407,0
2017,1400407,0
2018,1400407,0
2019,1400407,0
2020,1400407,0
2002,1400456,1.3
2003,1400456,2.7
2004,1400456,0.4
2005,1400456,0
2006,1400456,4.2
2007,1400456,1.4
2008,1400456,0.3
2009,1400456,0.6
2010,1400456,6.5
2011,1400456,0.2
2012,1400456,0
2013,1400456,0.3
2014,1400456,0.4
2015,1400456,0.1
2016,1400456,0.2
2017,1400456,0.3
2018,1400456,0
2019,1400456,2.2
2020,1400456,0.6
2002,1400472,28.1
2003,1400472,54.7
2004,1400472,33.8
2005,1400472,18.4
2006,1400472,8.8
2007,1400472,19.4
2008,1400472,26.6
2009,1400472,18.4
2010,1400472,16.1
2011,1400472,11.4
2012,1400472,15.3
2013,1400472,22.6
2014,1400472,19.5
2015,1400472,23.5
2016,1400472,25.6
2017,1400472,34.8
2018,1400472,39.2
2019,1400472,98.3
2020,1400472,80.4
2002,1400506,16.5
2003,1400506,14.5
2004,1400506,15.2
2005,1400506,11.4
2006,1400506,14
2007,1400506,25.7
2008,1400506,14.9
2009,1400506,8.6
2010,1400506,7.5
2011,1400506,4.7
2012,1400506,3.6
2013,1400506,6.7
2014,1400506,6.7
2015,1400506,3.5
2016,1400506,6.2
2017,1400506,5
2018,1400506,5.1
2019,1400506,10.7
2020,1400506,8.4
2002,1400605,15.2
2003,1400605,23
2004,1400605,20.3
2005,1400605,15.9
2006,1400605,15.4
2007,1400605,14.8
2008,1400605,12.8
2009,1400605,5.8
2010,1400605,5
2011,1400605,5.1
2012,1400605,4.3
2013,1400605,7
2014,1400605,3.8
2015,1400605,4.2
2016,1400605,6.8
2017,1400605,4.1
2018,1400605,3.8
2019,1400605,10.7
2020,1400605,6.1
2002,1400704,0
2003,1400704,0
2004,1400704,5.6
2005,1400704,0.5
2006,1400704,6.1
2007,1400704,0.3
2008,1400704,0.5
2009,1400704,1.6
2010,1400704,11.7
2011,1400704,0.6
2012,1400704,0
2013,1400704,0.7
2014,1400704,1.1
2015,1400704,0.1
2016,1400704,0.1
2017,1400704,0.3
2018,1400704,0
2019,1400704,2.1
2020,1400704,1
2002,1700251,0
2003,1700251,0
2004,1700251,0.3
2005,1700251,1.2
2006,1700251,0.5
2007,1700251,0
2008,1700251,1.9
2009,1700251,0
2010,1700251,0
2011,1700251,0
2012,1700251,0
2013,1700251,0
2014,1700251,0
2015,1700251,0.1
2016,1700251,2.2
2017,1700251,0.2
2018,1700251,0
2019,1700251,0
2020,1700251,0.2
2002,1700301,1.1
2003,1700301,2.2
2004,1700301,0.8
2005,1700301,2.2
2006,1700301,0.5
2007,1700301,0
2008,1700301,0.1
2009,1700301,0.3
2010,1700301,0.3
2011,1700301,0.1
2012,1700301,0.1
2013,1700301,0
2014,1700301,0.2
2015,1700301,0.5
2016,1700301,0.2
2017,1700301,0.1
2018,1700301,0.1
2019,1700301,2
2020,1700301,0
2002,1701002,6.8
2003,1701002,0.8
2004,1701002,1.7
2005,1701002,2.9
2006,1701002,0
2007,1701002,0.4
2008,1701002,4.7
2009,1701002,1.1
2010,1701002,1.5
2011,1701002,3.8
2012,1701002,0.3
2013,1701002,0.3
2014,1701002,1.8
2015,1701002,2
2016,1701002,0.2
2017,1701002,0
2018,1701002,1.1
2019,1701002,0.3
2020,1701002,5.2
2002,1701051,1.4
2003,1701051,2.5
2004,1701051,1.2
2005,1701051,5.8
2006,1701051,1.2
2007,1701051,0.4
2008,1701051,2.6
2009,1701051,0.1
2010,1701051,0.3
2011,1701051,0.1
2012,1701051,0
2013,1701051,0.4
2014,1701051,0
2015,1701051,0.2
2016,1701051,0
2017,1701051,0.1
2018,1701051,1.6
2019,1701051,2.2
2020,1701051,0.2
2002,1701309,45.5
2003,1701309,3.7
2004,1701309,17.4
2005,1701309,79.1
2006,1701309,0.5
2007,1701309,6.1
2008,1701309,10.7
2009,1701309,3.3
2010,1701309,5.6
2011,1701309,2.7
2012,1701309,1.9
2013,1701309,3.2
2014,1701309,1.3
2015,1701309,1.8
2016,1701309,1.4
2017,1701309,1.8
2018,1701309,1
2019,1701309,0.3
2020,1701309,1.6
2002,1701903,0
2003,1701903,0.5
2004,1701903,2.6
2005,1701903,4.6
2006,1701903,0.7
2007,1701903,0.1
2008,1701903,1.1
2009,1701903,1.9
2010,1701903,3.2
2011,1701903,0.7
2012,1701903,0.4
2013,1701903,1.3
2014,1701903,0.3
2015,1701903,4.5
2016,1701903,3.9
2017,1701903,0.2
2018,1701903,0.4
2019,1701903,0.1
2020,1701903,0.3
2002,1702109,9.1
2003,1702109,3.9
2004,1702109,8.7
2005,1702109,28.2
2006,1702109,1.6
2007,1702109,2.8
2008,1702109,2.5
2009,1702109,2
2010,1702109,2
2011,1702109,1.4
2012,1702109,1.5
2013,1702109,10.2
2014,1702109,0.2
2015,1702109,2.1
2016,1702109,1.8
2017,1702109,0.9
2018,1702109,0.2
2019,1702109,2.1
2020,1702109,0.3
2002,1702158,2.5
2003,1702158,0
2004,1702158,12.8
2005,1702158,5.6
2006,1702158,0.5
2007,1702158,1.9
2008,1702158,0.6
2009,1702158,0.3
2010,1702158,0.3
2011,1702158,0.2
2012,1702158,0.6
2013,1702158,0
2014,1702158,0.2
2015,1702158,0
2016,1702158,0
2017,1702158,0
2018,1702158,0.2
2019,1702158,0.1
2020,1702158,0.2
2002,1702208,9.1
2003,1702208,16.3
2004,1702208,17.7
2005,1702208,16.3
2006,1702208,0.7
2007,1702208,5.2
2008,1702208,15.1
2009,1702208,5.4
2010,1702208,9.4
2011,1702208,2.8
2012,1702208,1.9
2013,1702208,1.8
2014,1702208,4
2015,1702208,3.6
2016,1702208,2.7
2017,1702208,3.4
2018,1702208,2.7
2019,1702208,2.2
2020,1702208,1.5
2002,1702307,0
2003,1702307,0
2004,1702307,0.5
2005,1702307,1
2006,1702307,0
2007,1702307,0.2
2008,1702307,0
2009,1702307,0.1
2010,1702307,0.3
2011,1702307,0.2
2012,1702307,0.5
2013,1702307,0
2014,1702307,1.3
2015,1702307,0
2016,1702307,2.1
2017,1702307,0.4
2018,1702307,0.2
2019,1702307,0.3
2020,1702307,0.1
2002,1702554,0.8
2003,1702554,4.1
2004,1702554,0.5
2005,1702554,1.6
2006,1702554,0.5
2007,1702554,0.5
2008,1702554,0.3
2009,1702554,0
2010,1702554,0.5
2011,1702554,0.1
2012,1702554,0.1
2013,1702554,0
2014,1702554,0.6
2015,1702554,0.3
2016,1702554,0
2017,1702554,0.3
2018,1702554,0
2019,1702554,0.3
2020,1702554,0.1
2002,1702901,3.8
2003,1702901,1.1
2004,1702901,0
2005,1702901,0.8
2006,1702901,0
2007,1702901,0.1
2008,1702901,0.2
2009,1702901,0.1
2010,1702901,0.1
2011,1702901,0.1
2012,1702901,0.1
2013,1702901,0
2014,1702901,0.4
2015,1702901,0.1
2016,1702901,0
2017,1702901,0
2018,1702901,0.1
2019,1702901,0
2020,1702901,0.1
2002,1703008,0
2003,1703008,0
2004,1703008,0
2005,1703008,0
2006,1703008,0
2007,1703008,0
2008,1703008,0
2009,1703008,0
2010,1703008,0
2011,1703008,0
2012,1703008,0
2013,1703008,0
2014,1703008,0
2015,1703008,0
2016,1703008,0
2017,1703008,0
2018,1703008,0
2019,1703008,0
2020,1703008,0
2002,1703057,1.9
2003,1703057,0.9
2004,1703057,3.2
2005,1703057,2.1
2006,1703057,0.1
2007,1703057,0.3
2008,1703057,0.6
2009,1703057,0
2010,1703057,0.4
2011,1703057,0
2012,1703057,0
2013,1703057,0
2014,1703057,0
2015,1703057,0
2016,1703057,0
2017,1703057,0
2018,1703057,0
2019,1703057,0.2
2020,1703057,0
2002,1703206,4
2003,1703206,2.3
2004,1703206,2.1
2005,1703206,2.5
2006,1703206,0.1
2007,1703206,0
2008,1703206,1
2009,1703206,0.3
2010,1703206,0.1
2011,1703206,0
2012,1703206,0
2013,1703206,0
2014,1703206,0
2015,1703206,0
2016,1703206,0.2
2017,1703206,0
2018,1703206,0
2019,1703206,0
2020,1703206,0.2
2002,1703305,0.5
2003,1703305,0.8
2004,1703305,0.9
2005,1703305,0.1
2006,1703305,0
2007,1703305,0
2008,1703305,0
2009,1703305,0
2010,1703305,0
2011,1703305,0
2012,1703305,0
2013,1703305,0
2014,1703305,0.2
2015,1703305,0.6
2016,1703305,0.5
2017,1703305,0
2018,1703305,0
2019,1703305,0
2020,1703305,0
2002,1703602,0.4
2003,1703602,0.9
2004,1703602,0.8
2005,1703602,0
2006,1703602,0
2007,1703602,0
2008,1703602,0
2009,1703602,0
2010,1703602,0
2011,1703602,0
2012,1703602,0.2
2013,1703602,0.1
2014,1703602,0
2015,1703602,0
2016,1703602,0
2017,1703602,0
2018,1703602,0.1
2019,1703602,0
2020,1703602,0
2002,1703800,0
2003,1703800,0.7
2004,1703800,0
2005,1703800,0.1
2006,1703800,0
2007,1703800,0.1
2008,1703800,0.1
2009,1703800,0
2010,1703800,0
2011,1703800,0
2012,1703800,0
2013,1703800,0
2014,1703800,0.1
2015,1703800,0
2016,1703800,0
2017,1703800,0
2018,1703800,0
2019,1703800,0
2020,1703800,0.1
2002,1703826,2
2003,1703826,0.6
2004,1703826,0.5
2005,1703826,3.5
2006,1703826,0
2007,1703826,0.3
2008,1703826,0.5
2009,1703826,0.2
2010,1703826,0
2011,1703826,0.1
2012,1703826,0.8
2013,1703826,0
2014,1703826,0.4
2015,1703826,0.5
2016,1703826,0.3
2017,1703826,0
2018,1703826,0
2019,1703826,0.1
